Date,Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V,Corrected sp Cond [µS/cm],Depth from GL (m)
8/22/2023,12:59:48,0.5,BW5,2828.7,0.236,2614.6,14.2,14.2,1.09,73.4,0.335,1.35,2635.7,1713,7.26,-28.2,28.833,0.235,2.73,1.0,2581.8,0.455
8/22/2023,12:59:48,0.75,BW5,2828.8,0.236,2614.8,14.2,14.2,1.09,73.4,0.335,1.35,2635.9,1713,7.26,-28.2,28.833,0.236,2.73,1.0,2582.0,0.456
8/22/2023,12:59:49,0.0,BW5,2828.9,0.236,2614.8,14.2,14.2,1.09,73.4,0.335,1.35,2635.9,1713,7.26,-28.2,28.833,0.237,2.73,1.0,2582.0,0.457
8/22/2023,12:59:49,0.25,BW5,2829.0,0.236,2615.0,14.2,14.2,1.08,73.4,0.335,1.35,2636.1,1713,7.26,-28.2,28.833,0.237,2.73,1.0,2582.2,0.457
8/22/2023,12:59:49,0.5,BW5,2829.2,0.236,2615.1,14.2,14.2,1.08,73.4,0.335,1.35,2636.2,1714,7.26,-28.2,28.833,0.237,2.73,1.0,2582.3,0.457
8/22/2023,12:59:49,0.75,BW5,2829.3,0.236,2615.2,14.2,14.2,1.08,73.4,0.335,1.35,2636.3,1714,7.26,-28.2,28.833,0.239,2.73,1.0,2582.4,0.459
8/22/2023,12:59:50,0.0,BW5,2829.4,0.236,2615.3,14.2,14.2,1.08,73.4,0.335,1.35,2636.4,1714,7.26,-28.2,28.833,0.238,2.73,1.0,2582.5,0.458
8/22/2023,12:59:50,0.25,BW5,2829.5,0.236,2615.4,14.2,14.2,1.08,73.4,0.335,1.35,2636.5,1714,7.26,-28.2,28.833,0.238,2.73,1.0,2582.6,0.458
8/22/2023,12:59:50,0.5,BW5,2829.6,0.236,2615.5,14.2,14.2,1.08,73.4,0.335,1.35,2636.6,1714,7.26,-28.2,28.833,0.238,2.73,1.0,2582.7,0.458
8/22/2023,12:59:50,0.75,BW5,2829.7,0.236,2615.6,14.2,14.2,1.08,73.4,0.335,1.35,2636.7,1714,7.26,-28.2,28.833,0.238,2.73,1.0,2582.8,0.458
8/22/2023,12:59:51,0.0,BW5,2829.8,0.236,2615.6,14.1,14.1,1.08,73.4,0.335,1.35,2636.7,1714,7.26,-28.2,28.833,0.236,2.73,1.0,2582.8,0.456
8/22/2023,12:59:51,0.25,BW5,2829.9,0.236,2615.7,14.1,14.1,1.08,73.4,0.335,1.35,2636.8,1714,7.26,-28.2,28.833,0.236,2.73,1.0,2582.9,0.456
8/22/2023,12:59:51,0.5,BW5,2830.0,0.236,2615.9,14.1,14.1,1.08,73.4,0.335,1.35,2637.0,1714,7.26,-28.2,28.833,0.237,2.73,1.0,2583.1,0.457
8/22/2023,12:59:51,0.75,BW5,2830.2,0.236,2616.0,14.1,14.1,1.08,73.3,0.335,1.35,2637.1,1714,7.26,-28.2,28.833,0.234,2.73,1.0,2583.2,0.454
8/22/2023,12:59:52,0.0,BW5,2830.3,0.236,2616.1,14.1,14.1,1.08,73.3,0.335,1.35,2637.2,1714,7.26,-28.2,28.832,0.235,2.73,1.0,2583.3,0.455
8/22/2023,12:59:52,0.25,BW5,2830.4,0.236,2616.2,14.1,14.1,1.08,73.3,0.335,1.35,2637.4,1714,7.26,-28.2,28.833,0.236,2.73,1.0,2583.5,0.456
8/22/2023,12:59:52,0.5,BW5,2830.6,0.236,2616.4,14.1,14.1,1.08,73.3,0.335,1.35,2637.5,1714,7.26,-28.2,28.832,0.236,2.73,1.0,2583.6,0.456
8/22/2023,12:59:52,0.75,BW5,2830.7,0.236,2616.5,14.1,14.1,1.08,73.3,0.335,1.35,2637.6,1714,7.26,-28.2,28.832,0.236,2.73,1.0,2583.7,0.456
8/22/2023,12:59:53,0.0,BW5,2830.8,0.236,2616.6,14.1,14.1,1.08,73.3,0.335,1.35,2637.7,1715,7.26,-28.2,28.832,0.237,2.73,1.0,2583.8,0.457
8/22/2023,12:59:53,0.25,BW5,2831.0,0.236,2616.8,14.1,14.1,1.08,73.3,0.335,1.35,2637.9,1715,7.26,-28.2,28.832,0.234,2.73,1.0,2584.0,0.454
8/22/2023,12:59:53,0.5,BW5,2831.0,0.236,2616.8,14.1,14.1,1.08,73.3,0.335,1.35,2638.0,1715,7.26,-28.2,28.832,0.235,2.73,1.0,2584.1,0.455
8/22/2023,12:59:53,0.75,BW5,2831.2,0.236,2617.0,14.1,14.1,1.08,73.3,0.335,1.35,2638.1,1715,7.26,-28.2,28.832,0.237,2.73,1.0,2584.2,0.457
8/22/2023,12:59:54,0.0,BW5,2831.3,0.236,2617.1,14.1,14.1,1.08,73.3,0.335,1.35,2638.2,1715,7.26,-28.2,28.832,0.237,2.73,1.0,2584.3,0.457
8/22/2023,12:59:54,0.25,BW5,2831.5,0.236,2617.2,14.1,14.1,1.08,73.3,0.335,1.35,2638.3,1715,7.26,-28.2,28.832,0.234,2.73,1.0,2584.4,0.454
8/22/2023,12:59:54,0.5,BW5,2831.6,0.236,2617.4,14.1,14.1,1.08,73.3,0.335,1.35,2638.5,1715,7.26,-28.2,28.832,0.235,2.73,1.0,2584.6,0.455
8/22/2023,12:59:54,0.75,BW5,2831.7,0.236,2617.4,14.1,14.1,1.08,73.3,0.335,1.35,2638.5,1715,7.26,-28.2,28.832,0.236,2.73,1.0,2584.6,0.456
8/22/2023,12:59:55,0.0,BW5,2831.8,0.236,2617.5,14.1,14.1,1.08,73.3,0.335,1.35,2638.6,1715,7.26,-28.2,28.832,0.234,2.73,1.0,2584.7,0.454
8/22/2023,12:59:55,0.25,BW5,2831.9,0.236,2617.7,14.1,14.1,1.08,73.3,0.335,1.35,2638.8,1715,7.26,-28.2,28.832,0.235,2.73,1.0,2584.9,0.455
8/22/2023,12:59:55,0.5,BW5,2832.0,0.236,2617.7,14.1,14.1,1.08,73.3,0.335,1.35,2638.8,1715,7.26,-28.2,28.832,0.236,2.73,1.0,2584.9,0.456
8/22/2023,12:59:55,0.75,BW5,2832.1,0.236,2617.9,14.1,14.1,1.08,73.3,0.335,1.35,2639.0,1715,7.26,-28.2,28.832,0.235,2.73,1.0,2585.1,0.455
8/22/2023,12:59:56,0.0,BW5,2832.3,0.236,2618.0,14.1,14.1,1.08,73.3,0.335,1.35,2639.1,1715,7.26,-28.2,28.832,0.235,2.73,1.0,2585.2,0.455
8/22/2023,12:59:56,0.25,BW5,2832.4,0.236,2618.2,14.1,14.1,1.08,73.3,0.335,1.35,2639.3,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2585.4,0.456
8/22/2023,12:59:56,0.5,BW5,2832.6,0.236,2618.3,14.1,14.1,1.08,73.3,0.335,1.35,2639.4,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2585.5,0.456
8/22/2023,12:59:56,0.75,BW5,2832.8,0.236,2618.5,14.1,14.1,1.08,73.3,0.335,1.35,2639.6,1716,7.26,-28.2,28.832,0.235,2.73,1.0,2585.7,0.455
8/22/2023,12:59:57,0.0,BW5,2833.0,0.236,2618.6,14.1,14.1,1.08,73.3,0.335,1.35,2639.8,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2585.8,0.456
8/22/2023,12:59:57,0.25,BW5,2833.1,0.236,2618.8,14.1,14.1,1.08,73.3,0.335,1.35,2639.9,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2585.9,0.456
8/22/2023,12:59:57,0.5,BW5,2833.2,0.236,2618.8,14.1,14.1,1.08,73.3,0.335,1.35,2640.0,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2586.0,0.456
8/22/2023,12:59:57,0.75,BW5,2833.3,0.236,2619.0,14.1,14.1,1.08,73.3,0.335,1.35,2640.1,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2586.1,0.456
8/22/2023,12:59:58,0.0,BW5,2833.5,0.236,2619.1,14.1,14.1,1.08,73.3,0.335,1.35,2640.3,1716,7.26,-28.2,28.832,0.237,2.73,1.0,2586.3,0.457
8/22/2023,12:59:58,0.25,BW5,2833.7,0.236,2619.3,14.1,14.1,1.08,73.3,0.335,1.35,2640.4,1716,7.26,-28.2,28.832,0.235,2.73,1.0,2586.4,0.455
8/22/2023,12:59:58,0.5,BW5,2833.8,0.236,2619.4,14.1,14.1,1.08,73.3,0.335,1.35,2640.6,1716,7.26,-28.2,28.832,0.236,2.73,1.0,2586.6,0.456
8/22/2023,12:59:58,0.75,BW5,2834.0,0.236,2619.6,14.1,14.1,1.08,73.3,0.335,1.35,2640.7,1716,7.26,-28.2,28.832,0.237,2.73,1.0,2586.7,0.457
8/22/2023,12:59:59,0.0,BW5,2834.1,0.236,2619.7,14.1,14.1,1.08,73.3,0.335,1.35,2640.9,1717,7.26,-28.2,28.832,0.237,2.73,1.0,2586.9,0.457
8/22/2023,12:59:59,0.25,BW5,2834.3,0.236,2619.9,14.0,14.0,1.08,73.3,0.335,1.35,2641.0,1717,7.26,-28.2,28.832,0.236,2.73,1.0,2587.0,0.456
8/22/2023,12:59:59,0.5,BW5,2834.4,0.236,2620.0,14.0,14.0,1.08,73.3,0.335,1.35,2641.1,1717,7.26,-28.2,28.831,0.237,2.73,1.0,2587.1,0.457
8/22/2023,12:59:59,0.75,BW5,2834.6,0.236,2620.1,14.0,14.0,1.08,73.3,0.335,1.35,2641.3,1717,7.26,-28.2,28.831,0.237,2.73,1.0,2587.3,0.457
8/22/2023,13:00:00,0.0,BW5,2834.7,0.236,2620.3,14.0,14.0,1.07,73.3,0.335,1.35,2641.4,1717,7.26,-28.2,28.831,0.236,2.73,1.0,2587.4,0.456
8/22/2023,13:00:00,0.25,BW5,2834.9,0.236,2620.4,14.0,14.0,1.07,73.3,0.335,1.36,2641.6,1717,7.26,-28.2,28.831,0.237,2.73,1.0,2587.6,0.457
8/22/2023,13:00:00,0.5,BW5,2835.0,0.236,2620.6,14.0,14.0,1.07,73.3,0.335,1.36,2641.7,1717,7.26,-28.2,28.831,0.238,2.73,1.0,2587.7,0.458
8/22/2023,13:00:00,0.75,BW5,2835.2,0.236,2620.7,14.0,14.0,1.07,73.3,0.335,1.36,2641.9,1717,7.26,-28.2,28.831,0.235,2.73,1.0,2587.9,0.455
8/22/2023,13:00:01,0.0,BW5,2835.3,0.236,2620.9,14.0,14.0,1.07,73.3,0.335,1.36,2642.0,1717,7.26,-28.2,28.831,0.235,2.73,1.0,2588.0,0.455
8/22/2023,13:00:01,0.25,BW5,2835.5,0.236,2621.0,14.0,14.0,1.07,73.3,0.335,1.36,2642.2,1717,7.26,-28.2,28.831,0.237,2.73,1.0,2588.2,0.457
8/22/2023,13:00:01,0.5,BW5,2835.6,0.236,2621.1,14.0,14.0,1.07,73.3,0.335,1.36,2642.2,1717,7.26,-28.2,28.831,0.237,2.73,1.0,2588.2,0.457
8/22/2023,13:00:01,0.75,BW5,2835.7,0.236,2621.2,14.0,14.0,1.07,73.3,0.335,1.36,2642.4,1718,7.26,-28.2,28.831,0.236,2.73,1.0,2588.4,0.456
8/22/2023,13:00:02,0.0,BW5,2835.8,0.236,2621.3,14.0,14.0,1.07,73.3,0.335,1.36,2642.5,1718,7.26,-28.2,28.831,0.237,2.73,1.0,2588.5,0.457
8/22/2023,13:00:02,0.25,BW5,2835.9,0.236,2621.4,14.0,14.0,1.07,73.3,0.335,1.36,2642.6,1718,7.26,-28.2,28.831,0.236,2.73,1.0,2588.6,0.456
8/22/2023,13:00:02,0.5,BW5,2836.1,0.236,2621.6,14.0,14.0,1.07,73.3,0.335,1.36,2642.7,1718,7.26,-28.2,28.831,0.236,2.73,1.0,2588.7,0.456
8/22/2023,13:00:02,0.75,BW5,2836.2,0.236,2621.7,14.0,14.0,1.07,73.3,0.335,1.36,2642.8,1718,7.26,-28.2,28.831,0.237,2.73,1.0,2588.8,0.457
8/22/2023,13:00:03,0.0,BW5,2836.3,0.236,2621.8,14.0,14.0,1.07,73.3,0.335,1.36,2643.0,1718,7.26,-28.2,28.831,0.237,2.73,1.0,2589.0,0.457
8/22/2023,13:00:03,0.25,BW5,2836.5,0.236,2622.0,14.0,14.0,1.07,73.3,0.335,1.36,2643.1,1718,7.26,-28.2,28.831,0.237,2.73,1.0,2589.1,0.457
8/22/2023,13:00:03,0.5,BW5,2836.6,0.236,2622.1,14.0,14.0,1.07,73.3,0.335,1.36,2643.2,1718,7.26,-28.2,28.831,0.238,2.73,1.0,2589.2,0.458
8/22/2023,13:00:03,0.75,BW5,2836.7,0.236,2622.2,14.0,14.0,1.07,73.3,0.335,1.36,2643.3,1718,7.26,-28.2,28.83,0.237,2.73,1.0,2589.3,0.457
8/22/2023,13:00:04,0.0,BW5,2836.9,0.236,2622.3,14.0,14.0,1.07,73.3,0.335,1.36,2643.5,1718,7.26,-28.2,28.83,0.236,2.73,1.0,2589.5,0.456
